text
"Standing in the middle of the Tres Estrellas Bus Terminal in Matamoros, Tina clenched her jaws. She was so pissed. For starters Roberto, the dude she’d come with for a supposedly really cool vacation in Mexico, had turned out to be a jerk. At the Popeye’s Fried Chicken where Tina worked he’d come in late at night and flirted with her for the past month. Not many guys paid that kind of attention to her. No she wasn’t the Hollywood glamour type, but golly, she had a great personality. She’d won Fry Cook of the Month twice. Now that she’d been full time with Popeye’s for three years she qualified for a week’s vacation. He’d been sweet and he’d talked her into this trip with him. “I speak their lingo, Tina and I can tell you Mexico is paradise just a day away. And Tina, wouldn’t I love to be your gentleman tour guide. Show you the exotic, Tina — that’s what I wanna do, show you the exotic, hon. How ‘bout it? You buy the bus tickets. We can stay at my Uncle’s motel in Monterrey — completely free. Hey, if you can find a better deal go for it.” He brought her a magazine article showing lush gardens, beautiful hotels, and cliff divers in Aculpulco. Well, it’d sounded really good then. The bus tickets to Brownsville, Texas had cost $296.00. This was Tina’s big adventure and it’s all she could think about for the week before her vacation started. | © Gary Ives"
Listen to Black Firebird’s companion song. | © Mark L. Berry
His hands shook as he poured the whisky and some sloshed over the cup’s rim onto his fingers. Dzinski set the cup and bottle down on the table between them. | © Craig Towsley
"“Come on, Bella, move your butt. You need this walk more than I do.” Allie gently pushed the old dog’s front leg as she pulled on her coat and swung open the back door. “That’s it girl … once you get moving you’ll be fine.” | © Francis Guenette"
"Abigail lay on the ground, grass tickling her nose, as the ants paraded by on the walking path. Her mom didn’t notice them. Her mom never noticed anything. She was too busy talking on the phone about parties, or somebody having an affair — whatever that was — or other things. Abigail didn’t listen anymore. It was all boring. Not like what she learned on Dora the Explorer. | © Jim Harrington"
Pietro’s arm vibrates with the force of the lump hammer as it comes down hard on the metal plough. | © Carla Dow
It’s been four months since you left. | © Paul Alex Gray
"The doors of the bus swung open with a nasty creak. Harry was used to it. He endured the sound six days a week, eight hours a day for what seemed like an eternity to him. His eyes darted constantly to the little calendar in the corner of the window, dimly illuminated by the street lights outside. It showed a picture of the image many people his age held in their heads: a luxury cottage on a Spanish beach. The difference between Harry and most of these people was that he had actually managed to obtain one, in fact, the very one he was now admiring. “Five more days.”, he thought to himself. Yes, five more and he would be a free man, liberated from bus number 6V. People asked him if he would miss it, but he always shrugged and shook his head. With the promise of a retirement in the Spanish sun he doubted he would miss anything about this city. His wife would come with him, his kids were long gone, scattered in all directions of the wind. And friends, well, he could always make new ones, right? No more grime, no more crime, no more sirens twenty-four hours a day. It was a change Harry had cherished for countless years. In his eyes, all decency had left this city long ago. Time he went chasing after it. | © Martin Hooijmans"
"Athena Aralna was cast out of her family’s household at an early age. The legend says as early as twelve, but no one really knows for sure, as time that passed so long ago is fuzzy in the mind of the present. Her parents and grandparents and uncles and aunts and cousins and brothers found her guilty of the sin of original thought. She dreamed of painting what was inside her head and her heart and her gut instead of marching in step with the Aralna family business (something involving precious metals). | © Kyle Fitzgerald"
"No, Freddie can’t say he mourned when his father died and his father’s third wife found Freddie’s number and gave him a call to give him the news. His father had been responsible, worked hard, saved his money, put Freddie and his brothers through college but when his mother died and all the boys had grown up and left home, his father disappeared. No forwarding address. After a while Freddie didn’t think that much about him. So he was surprised when this widow he didn’t know called and told him his father had been hit by a truck that ran up on a sidewalk and flattened him. Declared dead at the hospital. | © Donal Mahoney"
"Nathan was sleeping off his hangover, curled up on the sofa under a duvet like a grizzly bear. The fug of last night’s beer wafted off him as he snored, the noise of the football match on TV drifting in and out of his consciousness. | © Vesna Pivcevic"
Addiction is a terrible thing. I knew all about it when I was eight. That was when I developed my bizarre and unhealthy communion wafer dependency. | © Karl MacDermott
"High on the winds, a princess lived in a palace of feathers. She watched the world from her window in the skies. While the seas below were dark with rains, she skimmed bright cloud tops. She floated through blue dusks alongside bats and birds. In fast winds, the night cities were flurries of street lamps and chimney smoke. She walked the palace rooms with sunlight shimmering through the feather walls. While towns filled with music and crowds, she heard the world dimly through the winds. | © Rebecca Harrison"
"The door to the sitting-room was banging. I could hear it from the kitchen and in the kitchen I knew that every window in this house was shut. She’s restless, I thought. She wants to get out. I counted: the sound came at intervals of 30 seconds — Bang, then a scuffing sound. | © Rebecca Parfitt"
"He felt like he had been there for ages. Countless other people had swarmed in and out of the place, some passing through directly, others staying to wait. Most of them lost their patience sooner or later and would leave, always bearing that same disillusioned expression. Not him, though. Some days were harder than others, but he held faith. Faith that would never fade. | © Martin Hooijmans"
"Dear notebook that I have stolen from my mother’s pocket, I dare to write about my fear of the water, my personal secret. I dare to strip you of your former contents, the ramblings of a mad woman about her sick child and her many chores. I dare to replace those pages with the ramblings of an even madder woman, well a girl, for I must correct the fact up front that I am a girl and not a woman, but mad, I am. I dare to write for what would be the point of mother teaching me to write and giving me this pen if I were not meant to write. I dare to keep my notes hidden though, especially from my mother because she has kept me hidden all this time in this awful tower, with a single hole that peers out at that sinful body of water. She, like the ocean has tormented me all this time, denying me the fullness of a golden sun and the gentleness of the wind’s caress on the skin. | © Mary Andrews"
"In the late nineteenth century, the well-to-do village of Slapbutox-on-Hynde was keen to enhance its image as a thriving community in which well being and prosperity were to be linked to nature and the aesthetic. Fluffy animals in abundant greenery, it was believed, gave a village that look of freshness and charm that is necessary for the attracting of only the finest families who are looking for places to escape to from the foul stenches of the city. Hence, Godfrey Flippsburyborough-Brown, head of the Slapbutox-on-Hynde’s town planning committee, introduced a rare breed of Chinese hare into “the most quaint location upon all the sensuously flowing curves of the River Hynde.” | © Kim Farleigh"
"Bartholo was an old man. A very, very old man. Whispers in his village suggested that Death might have passed him by. Rumors were that he had outlived at least five generations. Bartholo was not simply old. He was ancient. | © Martin Hooijmans"
"Silence. Except for the engine’s hum and splashes of slush as our tires swerve, he hasn’t said a damn thing. His fingers clench the steering wheel, squeezing. His body hunches as he glares out the windshield toward the white road ahead. | © Lori De La Cruz"
"Lightning was standing on the rain-grey stone of her balcony, listening to the hungry grumble of the storm. Her husband was on his way home. She could tell from the murmur of the vales which echoed his musky smell. He had been drinking again, licking up drops from the glass-bottom of lakes, gulping down the foam of the sea. He kicked the door open with a crack, a sound like clouds being torn apart. The wall of the castle trembled with his strength, although it stood firm in the wind. It was solid, a heavy fist resting on the rocks with the gravity of a prison. | © Fanni Sütő"
"High on the winds, a princess lived in a palace of feathers. She watched the world from her window in the skies. While the seas below were dark with rains, she skimmed bright cloud tops. She floated through blue dusks alongside bats and birds. In fast winds, the night cities were flurries of street lamps and chimney smoke. She walked the palace rooms with sunlight shimmering through the feather walls. While towns filled with music and crowds, she heard the world dimly through the winds. | © Rebecca Harrison"
I could smell the musty funk as soon as I yanked opened the door. I flinched as if I had been punched in the nose with a fistful of dust and unfamiliar sweetness. | © Ruschelle E. Dillon
"As a teenager, my usual pattern was to bike home from school for a quick supper and then ride my bike on to work. But one day a delicious distraction lured me into deep trouble. | © James Osborne"
"They were surprise visitors. We rarely had visitors of any kind and the effect on my mother was dramatic. It was as if she woke from a long slumber, with a kiss from a prince. There was, of course, no kissing. That sort of thing didn’t happen in our house. But I suppose even my mother had dreams. | © Cath Barton"
"Lou and Larry entered a pub on Christmas day, Lou delighted that he had the opportunity to smile at people he abhorred. | © Kim Farleigh"
"Monday morning found Blabbsford-Bubble feigning interest in someone’s career path, day one of an indirect taxation course, everyone having to tell their partner about their lives in the department. | © Kim Farleigh"
"The taxi let me off in Grandma’s driveway. Someone, probably my brother, had shoveled the driveway and the walkway, but they had done it in such a lazy fashion that most of the snow was falling off the pile back onto the sidewalk. Typical Mike. Can’t leave him unsupervised for a minute. | © Karla K. McNeese"
A tale of two cities On the top of two hills One lived in the light of day The other in the night of rain The town of day would laugh and dance And celebrate the things that passed The town of rain would hide and grumble And curse the days of unending struggle Though you may think this short story dark Turn an ear to listen… it’s just about… to start. | © Michael Tonn
"Mei gazed out of the living room window. Lots of cars zoomed past her apartment building, but Mei was only looking for one little yellow car—Aunt Fay’s. | © Doreen Diorio"
"Little bubbles escaped the young knight’s mouth, as he uttered his last curses at the opponent who looked down at him from the ridge that had been his final battleground. The ridiculous looking ferret that adorned his foe’s shield still swam in front of his eyes, the legacy of the mighty smash that had sent him flying. His promise of glory had failed him just as much as the rusty armor that would be his watery grave. | © Martin Hooijmans"
"He bangs his head hard against the window, shaking the glass in its cold metal frame. His skull slams again and again on the unfeeling pane. | © Carla Dow"
"Tsaonetsi closed his eyes against the hail of splinters, lest he went blind. Furthermore, he hadn’t seen daylight for weeks, and the fresh gaping hole in the ship’s hull provided it in plentiful supply. He felt a wet, sticky substance cover him all over, and a moment later the irony smell of blood filled up his nostrils. When he chanced a quick glance he saw the lunatic he shared his little cell with had been shattered by a heavy, metal ball. It only occurred to him at that point that the soul-tearing laughter from his cellmate had been replaced by the sounds of utter confusion. The air was filled with thunder, mixed with the creaking and shattering of wood and the screams of men, some shouting inaudible commands, others roaring in agony. | © Martin Hooijmans"
"Thursday night always had a magical ring about it and I would get more excited about the possibilities ahead of me on a Thursday than on any other night of the week. I always felt mischievous on a Thursday night too, knowing that although I shouldn’t really let my hair down on a school night, I would anyway. | © Vesna Pivcevic"
A tale of two cities On the top of two hills One lived in the light of day The other in the night of rain The town of day would laugh and dance And celebrate the things that passed The town of rain would hide and grumble And curse the days of unending struggle Though you may think this short story dark Turn an ear to listen… it’s just about… to start. | © Michael Tonn
"In 1964 I was stationed aboard the minesweeper USS FISHCATCHER. On our return from a training cruise in the Caribbean we had a much anticipated port visit in Ft. Lauderdale. My girlfriend Frieda, then a student at the University of Florida, planned to catch a ride down from Gainesville to meet me there. It was the weekend before St. Valentine’s Day and I’d saved pay for three months for this special weekend with my sweetheart. I was showered, shaved, in my dress blues and ashore one minute after liberty call sounded. First I found an affordable motel room rather than one of the expensive beachfront hotels, a clean little place five or six blocks back from the beach and called Frieda to give her the motel’s location. Frieda had a ride lined up and would arrive in Ft. Lauderdale about ten o’clock that night. Things were lookin’ so perfect. | © Gary Ives"
"“It’s out there again,” Steven Alderson said to himself. | © Roy Dorman"
"The car was a 1967 Chevy Impala SS four-door with a Turbojet 427 V8, rebuilt on his own dime, working extra hours at the hardware store. He imagined sitting in her running his hands over the dash and steering wheel then he reached for the ignition and smiled as the engine turned over. Sitting at his desk in his fourth block math class he could feel the vibrations of the engine running up his arms. Imagined how people would lock their doors when he pulled up at a stoplight, the dark tinted windows and huge trunk insinuating the air of some large black predator prowling next to them in their little Prius or (“daddy’s Porsche”). | © Stephen Holliday"
"Charlie was dead. It was hard to say what had done him in, but given that his roommates Rusty and Redhead had passed away unexpectedly the week before, my husband suspected environmental causes. Not me, though. I suspected Fishy. | © Lori Schafer"
"Sophie had forgotten him by then. Not completely, he would have returned eventually, but enough for now. It would surprise her how easy it had been to forget, as if her body had ignored a wound. At no precise moment, some kind helper in her mind had draped a sheet over the pain. Let it be for now, she doesn’t have to see it tonight. It was not going anywhere today, and in some ways never would, so let her rest for now, let it be. And there it would have lain all night, until she lay in bed waiting for sleep, if there had not been one final scene to play. | © Thomas Rooney"
“Would you like a 1974 or a 75?” the waitress asked. | © Clyde Liffey
"Look at her, sitting outside talking to another client. What does that even mean? I can’t even focus on my video game, because she’s on the patio laughing at his stupid jokes. I’m unsure why we’ve been here for the past week; this is the longest we’ve stayed in a place like this. I hate it. This isn’t home. This is one of Nanny’s many rooms. | © Amanda Dolan"
"“Stop clenching your jaw. Don’t grind your teeth, my dear,” Brantley snapped. | © Gary Ives"
"I awoke, sat up and realized that the circular platform I was on was floating high above mountains and under a high cloud. I had no idea how I got there and I don’t know how it just hovered there like that. Two others were there already, Utina and Paul. They immediately wanted to know my story, especially what I’d been dreaming. I told them that I had been in my jail cell, alone, sleeping and my dreams were the nightmares I always had, of combat. My outpost had been overrun by Afghan rebels after more than twelve hours of constant fighting, lots of it hand to hand, bodies everywhere. I was lightly wounded, I thought. My nightmares got so bad that I later tried killing people on the streets of San Diego. SWAT unit stopped me with a tranquilizer dart. I was jailed and went to sleep on the cell bunk. “It’s never ending combat once I fall asleep,” I explained to them. | © Edward G. Gauthier"
"CARMODY: You know, sometimes my moods just rise and fall like the flags up there on the two hotels; a little wind and my flags are up! | © Charles D. Tarlton"
"They all think I am beautiful. I am spectacular, they say. I squat on the tabletop, with my hard red chest puffed up to demonstrate my assets. They want me to be seen by all. They all worship me. “Irasshaimase!” I look down to the worshippers on my right, two men talking business, drinking their sake. They try to look away from me, but they can’t. I am beautiful. I am beautiful. The worshippers to the left of me, a father and his son, are whispering to each other while fumbling with their chopsticks. I think my presence is confusing that boy. It somehow feels inappropriate. I feel bad for my friends in the back. I am all anybody is talking about. I am special. I am special. “Irasshaimase!” A young man with stubble and a wallet chain enters and looks me up and down, swallowing the water his mouth is secreting. “Omakase,” he orders, “as long as the crustacean is involved.” I stare ahead at the bamboo wallpaper in front of me, pretending I don’t notice him admiring me some more. | © Megan Dobkin"
"While the invention of Emotional Mail Operation (EMO) was a blessing for most of the world, it was a nightmare for Sue. And for the insurance devils he worked for. But mostly for Sue. He took the anger. | © Martin Hooijmans"
"“What do you want, Brooklyn?” I ask. | © Shannon Ralph"
"At first, she thinks the flowers are just a mistake, a gift sent to the wrong address. They appear at her doorstep, tied bunches of roses, tiger flowers, Hungarian irises. There is no name or card attached. At first, she is scared, then intrigued. She is tempted to keep the roses and tiger flowers in the house. Instead, she keeps the Hungarian irises. Her husband asks where did they come from? Do you have a secret you need to tell me? | © Jessie Woods"
"Pietro scratches at the scars pickling his legs, souvenirs from African insects. The only treatment available for the infected bite wounds was to scrape the pus from the flesh until the blood flowed, then apply iodine. The pain of opening old wounds is still fresh in his memory. | © Carla Dow"
"After driving for the last nineteen hours, the only thing keeping Darrin’s eyes open were the lights over the interstate as he passed through Des Moines. His truck rumbled as he looked through raindrops before the wipers smeared them. As the last exit went by and the last bright light with it, Darrin worried that the steady rain sounding on the cab would lull him to sleep at seventy miles an hour. Rolling his window down hoping the fresh air would help to keep him awake, he saw a figure beginning to emerge in the head lights. Slowing down and noticing the outstretched thumb he pulled over. | © Jon Montgomery"
"The town was quiet. The smell of gunpowder hung thick in the air, mixed with the irony scent of blood. Bill dropped his piece, scalding to the touch, in his holster and motioned for his men to do the same. The killing was done. The town was theirs. | © Martin Hooijmans"
"With six brothers and sisters, I still found ways to be alone. At seven, I studied picture dictionaries and daydreamed in gardens. I played with siblings. Yet, it was the adults that fascinated me. I watched them constantly. When backs turned, I peeked at soap operas, gulped cold coffee and blew at cigarettes embers turning to ash caterpillars in the tray. | © Colleen Shields Griffin"
"Jim staggered into the room, dropped his cane and fell on the bed. Through his tears he found her hand and clasped it tightly in his. Already the warmth was fading. | © Martin Hooijmans"
"Below sooty chimneys and starling flocks, an old man lived in a tumbledown house. Every morning, he swept the night off the city. While all the servants and nobles still slumbered, he gathered his rickety broom and trudged through the dark winds. He swept darkness and moon glow from the pathways. He brushed gloom and star seep from the gardens. He tramped past the mansions and towers, under the bridges and steeples. Night shriveled and vanished where he swept. Just as the city folk woke to daylight, he propped the broom against his wall and stumbled to bed. | © Rebecca Harrison"
There was an accident. Bobby said there was an accident. He said I was in the accident. He said I caused the accident. | © Kristina England
"My one call tonight was from Marla’s mother. She screamed through the phone, “Get down to the fucking hospital right now, Sean.” I asked what happened, which hospital. A few things crossed my mind. I thought about the day we first met, the night we first fucked, and the day I told Marla I’d like to take a break for a while. Her mother just said, “Get to the fucking hospital right now, Sean.” | © Alan Semrow"
"The sky was bright blue, the day the whales came. | © Lauren Green"
"Crystal’s day was going terrible. That morning she and her mother met with the people at Welfare so her check wouldn’t be cut. She met with another representative in New Mexico Human Services so they could issue her an EBT card for emergency food stamps. She was squatting against the fake marble pillar in front of Bedlam, the for-profit college in Albuquerque’s South Valley where David Shimamura taught classes in Business Euphemism and Obfuscation 101. He noticed her as he came to work that afternoon. She looked forlorn. | © Richard Read Oyama"
"The elementalist had ruled the land for decades now, keeping his subordinates clenched tightly in his iron fist. He was the greatest, and last, sorcerer in the land, he had made sure of that. As a master of the elements, fear was his tactic, magic his weapon. On some days he would be benevolent, and bless his skinny farmers with a flow of rich waters to nourish the land. On others, he would send all-destroying hurricanes, fill the fields with rocks that attacked anyone who tried to remove them or simply send an inferno that incinerated entire harvests. Yes, his people lived in fear. | © Martin Hooijmans"
Trout knew there was one can of beer left in the fridge. | © Craig Towsley
"“I can’t quite recall the moment it began, it just seemed to seep upon us like a rising floodwater or noxious gas. War crept up on us and only when it was fixed in our lives, did it announce its presence.” | © Carla Dow"
"Nikola Cooper was an extremely well-travelled young lady. She’d laid her head on the comfiest pillows of the finest Parisian hotels, spent entire nights with no sleep whilst camping through electrical storms in the sweltering Australian desert, and had paid a Cambodian fruit seller just $1 to share a windowless room with his two dogs. However, no matter where Nikola had been in the world, she had never come across a member of staff as rude as the chambermaid at the Olive Tree Apartments on the Greek island of Corfu. | © Daniel Henshaw"
There are twelve rifles. Eleven contain a live round. A blank cartridge is in one. You have no way of knowing which resides in the weapon you are given. | © Joe Kilgore
"Phil was the kind of man who loved fire. He loved the way it looked, the way it felt, the way it crackled. He couldn’t get enough of it. | © Martin Hooijmans"
"Dear Mom… You were sure right about the foliage. The New Haven Green is ablaze with multi-colored trees and the constant changing hues made me want to draw or paint them so I bought a small colored pencil kit and have included a couple of sketches. Hope they’re not too abstract for your liking. I’m also taking photos of the trees and have purposely blurred them so shapes don’t interfere with the colors. It’s starting to get chilly here now so I’m glad you had me pack those sweaters. I remember that this is the best weather in the Bay Area. I guess autumn (you always call it fall) is the best season on both coasts. Too bad I won’t be seeing you for Thanksgiving, I was looking forward to it; but if you say you’re physically and mentally exhausted and need the rest who am I to argue? Love Daniel | © Paul Beckman"
Mark parked his BMW in his garage like he normally did. He took off his shoes and loosened his tie in the laundry room like he normally did. And he called out his girlfriend’s name like he normally did. | © Allen Gorney
"Three hours after he shot him, he had a breakfast at the Waffle House. It was four in the morning, still cold and wet. Jake finished off his glass of milk and slid it forward. “I shouldn’t have done that,” he said. | © Bob Skoggins"
The ribbons flapped in an unexpected chill breeze unusual for this time of year fresh in the early warm promise of spring. | © Carla Dow
I’m dead. | © Maria Nestorides
"The Summer Holidays were over. From his vantage point, little shovel in hand, Jimmy could see his parents loading the car with all belongings they had brought to the beach house, his included. Somehow, after two weeks of heated discussion, mom and dad were still convinced their young son would accompany them home. Jimmy saw no single reason why he should, though. Home meant school, chores, bullies, and a whole assortment of additional things he disliked. Here, on the beach, he could live in his palace, enjoying not a care in the world. | © Martin Hooijmans"
"As a life long gardener Patrick knows there’s something freakish about the summer he’s living through right now, 2013. Why isn’t it reaching headline news he fumes quietly, laying fresh fruit, vegetables and flowers in front of the Edingthorpe village shop as he he’s done for twenty five years. He’s quietly horrified by the lack of butterflies and come to think of it, the bees too. Where have all the insects and creatures gone my friends? Far far away. It’s a kind of subtle massacre that’s going on he concludes, brewing tea before the day starts. Insidious really. And this damage mostly invisible but it builds up in land and in people; things you just cannot airbrush out of existence. It’s July and gentle breezes cause wheat and barley crops to sway gently in the flat Norfolk fields. Sheppy, Patrick’s sheep dog, played up earlier in the drive back from nearby town North Walsham but he’s dozing peacefully now outside the shop’s front. | © Sarah Guppy"
